Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-21,40.53921071040188,40.620242370542705,40.401461524725136,40.46223449707031,6200,0.0,0
2020-05-22,40.45818201492873,40.5959312001752,40.425769350973646,40.59107208251953,9500,0.0,0
2020-05-26,40.92005115573074,41.00107972358282,40.7077522277832,40.7077522277832,5600,0.0,0
2020-05-27,41.098312621432186,41.098312621432186,40.83901752718679,41.022953033447266,352100,0.0,0
2020-05-28,41.37381455095248,45.59546613994676,41.260370241172886,41.438636779785156,53300,0.0,0
2020-05-29,41.34950131336603,42.96199551257708,41.25226642976292,41.482391357421875,55300,0.0,0
2020-06-01,41.56829738175932,41.56829738175932,41.46133804321289,41.46133804321289,10500,0.0,0
2020-06-02,41.43863500745811,41.54397460222739,41.42242867818273,41.509132385253906,11000,0.0,0
2020-06-03,41.649331363582235,41.79518529613587,41.5772142504468,41.680931091308594,10000,0.0,0
2020-06-04,41.576386757482716,41.59097028992513,41.398120228652864,41.44025421142578,4800,0.0,0
2020-06-05,42.20031662448503,42.20031662448503,41.66470718383789,41.66470718383789,7100,0.0,0
2020-06-08,41.58936577556852,41.591795334849294,41.41839404155069,41.59017562866211,21700,0.0,0
2020-06-09,41.56018562496137,41.56018562496137,41.370574951171875,41.370574951171875,11800,0.0,0
2020-06-10,41.42242847975323,41.56747249868791,41.410274505615234,41.410274505615234,4200,0.0,0
2020-06-11,41.681728064489036,41.681728064489036,40.61213495030292,40.6226692199707,4400,0.0,0
2020-06-12,40.518952442215344,40.55541436859343,40.10975108584788,40.45817947387695,3700,0.0,0
2020-06-15,40.18186353564722,40.75798416137695,40.18186353564722,40.75798416137695,4400,0.0,0
2020-06-16,41.15503058992854,41.15503058992854,41.03996658325195,41.03996658325195,400,0.0,0
2020-06-17,41.097514222870814,41.2117653248982,41.026206970214844,41.026206970214844,10200,0.0,0
2020-06-18,41.12261493005586,41.17123391269863,41.01646549379573,41.075618743896484,6200,0.0,0
2020-06-19,41.17123731419627,41.28467852536082,40.99297078748559,41.04563903808594,5000,0.0,0
2020-06-22,41.1712429172505,41.21985881948513,41.01728431739659,41.16394805908203,10400,0.0,0
2020-06-23,41.30898100697311,41.30898100697311,41.16960906982422,41.16960906982422,800,0.0,0
2020-06-24,40.75797916197653,40.75797916197653,40.72475665507781,40.740962982177734,1700,0.0,0
2020-06-25,40.55459991277557,40.84711750765772,40.55459991277557,40.796878814697266,4100,0.0,0
2020-06-26,40.782296035724436,40.782296035724436,40.16646788194103,40.27585983276367,7100,0.0,0
2020-06-29,40.344726546892375,40.68505012521571,40.344726546892375,40.655879974365234,9900,0.0,0
2020-06-30,40.814704358605084,41.27333450317383,40.814704358605084,41.27333450317383,18400,0.0,0
2020-07-01,41.443525003209594,41.58262318984213,41.36088200241367,41.51716613769531,11100,0.494,0
2020-07-02,42.03265465858879,42.03265465858879,41.59653854370117,41.59653854370117,3000,0.0,0
2020-07-06,42.31086711157081,42.31086711157081,41.918115280111685,42.04085159301758,119800,0.0,0
2020-07-07,41.96719962970964,42.00811068304554,41.78145963956247,41.84446334838867,26900,0.0,0
2020-07-08,41.9590034719288,41.99991763480433,41.6889881005622,41.887001037597656,27000,0.0,0
2020-07-09,42.05720248662961,42.05720248662961,41.33715614399402,41.67181396484375,36600,0.0,0
2020-07-10,41.729915911756684,41.98356946548145,41.590817690281376,41.94429397583008,22500,0.0,0
2020-07-13,42.06538410205092,42.42540571830891,41.85264476546963,41.897647857666016,22000,0.0,0
2020-07-14,41.78719084401445,42.294494815907356,41.76264483416411,42.28058624267578,23600,0.0,0
2020-07-15,42.88362620812138,42.88362620812138,42.42541423257923,42.46550750732422,27600,0.0,0
2020-07-16,42.470413676734374,42.58905792236328,42.44177562581108,42.58905792236328,26200,0.0,0
2020-07-17,42.79361695617101,42.89998819888556,42.683156792773445,42.86398696899414,13100,0.0,0
2020-07-20,42.981804553481474,42.981804553481474,42.80997626840694,42.89998245239258,32000,0.0,0
2020-07-21,44.55282781144504,45.547799715655074,42.87544926704442,43.0202751159668,302400,0.0,0
2020-07-22,43.12091154656775,43.2845588915982,43.05545136003016,43.24364471435547,11300,0.0,0
2020-07-23,43.358201355293225,43.49729957393241,43.09636372251823,43.217464447021484,71300,0.0,0
2020-07-24,43.21091572398792,43.32465013966788,43.006357332583285,43.16591262817383,56200,0.0,0
2020-07-27,43.29273380288737,43.32546389158121,43.22318470539774,43.3009147644043,33000,0.0,0
2020-07-28,43.44819418702345,43.55456540763175,43.3254610444565,43.36800765991211,55400,0.0,0
2020-07-29,43.58730603548,43.69367728181349,43.36638257985518,43.569305419921875,121800,0.0,0
2020-07-30,43.35001688421896,43.54557654256716,43.3091058274145,43.464569091796875,37700,0.0,0
2020-07-31,43.46455769059386,43.546382904052734,43.122536725880124,43.546382904052734,38700,0.0,0
2020-08-03,43.809654995877416,43.809654995877416,43.57929537296168,43.67802047729492,44400,0.29,0
2020-08-04,43.6204349777818,43.71093430690156,43.58752556020829,43.70270538330078,42000,0.0,0
2020-08-05,43.62043435746995,43.79320408965177,43.62043435746995,43.710933685302734,52000,0.0,0
2020-08-06,43.603978309124365,43.784976959228516,43.603978309124365,43.784976959228516,24400,0.0,0
2020-08-07,43.79319895919555,44.00710700690692,43.69858831911945,44.00052261352539,18900,0.0,0
2020-08-10,44.20456579031944,44.20456579031944,44.02274485599504,44.12229537963867,51000,0.0,0
2020-08-11,44.11324502861998,44.11324502861998,43.85079820808766,43.924842834472656,43400,0.0,0
2020-08-12,44.04001670548191,44.22101535401428,44.04001670548191,44.16342544555664,33000,0.0,0
2020-08-13,44.16342736486938,44.19633678210815,44.040018619431386,44.14697265625,12700,0.0,0
2020-08-14,44.25391389380459,44.295049084248404,44.17986929564017,44.221004486083984,11300,0.0,0
2020-08-17,44.377333947755815,44.45960749390742,44.22101891769008,44.41847229003906,21300,0.0,0
2020-08-18,44.52542131620355,44.52542131620355,44.36087736924876,44.36910629272461,50500,0.0,0
2020-08-19,44.41188547234901,44.43245464236831,44.27860641479492,44.27860641479492,32000,0.0,0
2020-08-20,44.27037521897845,44.31973619952818,44.14285202959155,44.27448654174805,12800,0.0,0
2020-08-21,44.28684101990535,44.34443093725017,44.20456746768767,44.32797622680664,12300,0.0,0
2020-08-24,44.369109327083564,44.5007438659668,44.369109327083564,44.5007438659668,28000,0.0,0
2020-08-25,44.48427711396326,44.558321718191394,44.385552021130444,44.476051330566406,28000,0.0,0
2020-08-26,44.48429734208239,44.59947719249817,44.4267074168745,44.55834197998047,20600,0.0,0
2020-08-27,44.492520595791326,44.631558663438064,44.443156464013626,44.50897216796875,21100,0.0,0
2020-08-28,44.434915533111344,44.45959916153819,44.34441935692718,44.45137023925781,36300,0.0,0
2020-08-31,44.552564518073204,44.59123291994428,44.459598411407754,44.583003997802734,27800,0.0,0
2020-09-01,44.59380462821021,44.59380462821021,44.29927848440387,44.36896896362305,23100,0.453,0
2020-09-02,44.36979183515057,44.776322737516715,44.36149670708538,44.76802444458008,58600,0.0,0
2020-09-03,44.60126724841079,44.7348406569935,44.39883256216093,44.48428726196289,27800,0.0,0
